properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  tileset = "dungeon_brick_gray_1",
  music = "same",
}

tile{
  layer = 1,
  x = 88,
  y = 32,
  width = 48,
  height = 24,
  pattern = "hole",
}

tile{
  layer = 1,
  x = 88,
  y = 56,
  width = 144,
  height = 48,
  pattern = "hole",
}

tile{
  layer = 1,
  x = 184,
  y = 104,
  width = 48,
  height = 104,
  pattern = "hole",
}

tile{
  layer = 1,
  x = 184,
  y = 104,
  width = 16,
  height = 88,
  pattern = "wall_hole.3",
}

tile{
  layer = 1,
  x = 104,
  y = 88,
  width = 80,
  height = 16,
  pattern = "wall_hole.2",
}

tile{
  layer = 1,
  x = 184,
  y = 88,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner_reverse.3",
}

tile{
  layer = 1,
  x = 136,
  y = 56,
  width = 80,
  height = 16,
  pattern = "wall_hole.1",
}

tile{
  layer = 1,
  x = 216,
  y = 72,
  width = 16,
  height = 120,
  pattern = "wall_hole.4",
}

tile{
  layer = 1,
  x = 88,
  y = 48,
  width = 16,
  height = 40,
  pattern = "wall_hole.3",
}

tile{
  layer = 1,
  x = 88,
  y = 88,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner.3",
}

tile{
  layer = 1,
  x = 88,
  y = 32,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner.1",
}

tile{
  layer = 1,
  x = 120,
  y = 32,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner.2",
}

tile{
  layer = 1,
  x = 120,
  y = 56,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner_reverse.2",
}

tile{
  layer = 1,
  x = 120,
  y = 48,
  width = 16,
  height = 8,
  pattern = "wall_hole.4",
}

tile{
  layer = 1,
  x = 104,
  y = 32,
  width = 16,
  height = 16,
  pattern = "wall_hole.1",
}

tile{
  layer = 1,
  x = 216,
  y = 56,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner.2",
}

tile{
  layer = 1,
  x = 184,
  y = 192,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner.3",
}

tile{
  layer = 1,
  x = 216,
  y = 192,
  width = 16,
  height = 16,
  pattern = "wall_hole.corner.4",
}

tile{
  layer = 1,
  x = 200,
  y = 192,
  width = 16,
  height = 16,
  pattern = "wall_hole.2",
}

tile{
  layer = 1,
  x = 96,
  y = 16,
  width = 32,
  height = 16,
  pattern = "wall_torch.1",
}

tile{
  layer = 1,
  x = 192,
  y = 16,
  width = 32,
  height = 16,
  pattern = "wall_torch.1",
}

tile{
  layer = 1,
  x = 288,
  y = 56,
  width = 16,
  height = 32,
  pattern = "wall_torch.4",
}

tile{
  layer = 1,
  x = 288,
  y = 152,
  width = 16,
  height = 32,
  pattern = "wall_torch.4",
}

dynamic_tile{
  layer = 1,
  x = 248,
  y = 168,
  width = 16,
  height = 16,
  name = "treasure_open_chest",
  pattern = "placeholder_treasure_block",
  enabled_at_start = true,
}

dynamic_tile{
  layer = 1,
  x = 152,
  y = 120,
  width = 16,
  height = 16,
  name = "treasure_obstacle_chest",
  pattern = "placeholder_treasure_obstacle",
  enabled_at_start = true,
}

dynamic_tile{
  layer = 1,
  x = 40,
  y = 160,
  width = 32,
  height = 32,
  name = "enemy_1",
  pattern = "placeholder_enemy",
  enabled_at_start = true,
}

dynamic_tile{
  layer = 1,
  x = 136,
  y = 160,
  width = 32,
  height = 32,
  name = "enemy_2",
  pattern = "placeholder_enemy",
  enabled_at_start = true,
}

dynamic_tile{
  layer = 1,
  x = 248,
  y = 40,
  width = 32,
  height = 32,
  name = "enemy_3",
  pattern = "placeholder_enemy",
  enabled_at_start = true,
}

