properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "dungeon_ganon_brown_1",
  music = "same",
}

tile{
  layer = 1,
  x = 72,
  y = 56,
  width = 16,
  height = 16,
  pattern = "torch",
}

tile{
  layer = 1,
  x = 232,
  y = 56,
  width = 16,
  height = 16,
  pattern = "torch",
}

tile{
  layer = 1,
  x = 216,
  y = 8,
  width = 16,
  height = 32,
  pattern = "wall_pillar.1.1",
}

tile{
  layer = 1,
  x = 248,
  y = 8,
  width = 16,
  height = 32,
  pattern = "wall_pillar.1.1",
}

tile{
  layer = 1,
  x = 88,
  y = 8,
  width = 16,
  height = 32,
  pattern = "wall_pillar.1.1",
}

tile{
  layer = 1,
  x = 56,
  y = 8,
  width = 16,
  height = 32,
  pattern = "wall_pillar.1.1",
}

tile{
  layer = 1,
  x = 120,
  y = 24,
  width = 16,
  height = 16,
  pattern = "barrier_big.1.border.1",
}

tile{
  layer = 1,
  x = 184,
  y = 24,
  width = 16,
  height = 16,
  pattern = "barrier_big.1.border.1",
}

tile{
  layer = 1,
  x = 120,
  y = 40,
  width = 16,
  height = 40,
  pattern = "barrier_big.1.2",
}

tile{
  layer = 1,
  x = 184,
  y = 40,
  width = 16,
  height = 40,
  pattern = "barrier_big.1.2",
}

tile{
  layer = 1,
  x = 120,
  y = 80,
  width = 16,
  height = 24,
  pattern = "barrier_big.1.border.2",
}

tile{
  layer = 1,
  x = 184,
  y = 80,
  width = 16,
  height = 24,
  pattern = "barrier_big.1.border.2",
}

dynamic_tile{
  name = "stone_1",
  layer = 1,
  x = 136,
  y = 72,
  pattern = "placeholder_stone",
  width = 16,
  height = 16,
  enabled_at_start = true,
}

dynamic_tile{
  name = "stone_2",
  layer = 1,
  x = 168,
  y = 72,
  pattern = "placeholder_stone",
  width = 16,
  height = 16,
  enabled_at_start = true,
}

dynamic_tile{
  name = "treasure_obstacle_chest",
  layer = 1,
  x = 152,
  y = 56,
  pattern = "placeholder_treasure_obstacle",
  width = 16,
  height = 16,
  enabled_at_start = false,
}

dynamic_tile{
  name = "treasure_open_chest",
  layer = 1,
  x = 72,
  y = 88,
  pattern = "placeholder_treasure_open",
  width = 16,
  height = 16,
  enabled_at_start = false,
}

dynamic_tile{
  name = "enemy_2",
  layer = 1,
  x = 232,
  y = 72,
  pattern = "placeholder_enemy",
  width = 32,
  height = 32,
  enabled_at_start = true,
}

dynamic_tile{
  name = "enemy_3",
  layer = 1,
  x = 88,
  y = 72,
  pattern = "placeholder_enemy",
  width = 32,
  height = 32,
  enabled_at_start = true,
}

dynamic_tile{
  name = "stone_3",
  layer = 1,
  x = 152,
  y = 80,
  pattern = "placeholder_stone",
  width = 16,
  height = 16,
  enabled_at_start = true,
}

